feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
CHST4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BRIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTTG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SMURF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC39A4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAND1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSNK1A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OTOF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRPL44,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATPAF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NDRG4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AKR1C3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UGGT2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PREX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LETMD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LIN7A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CENPA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
JAK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ENAH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MIP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VPS35,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
XPO4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NPAS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BBS9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MIPEP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TCFL5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SCAMP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MOCS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BTN3A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SGPL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBE2D1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AKR1A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STARD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FBXO34,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CSGALNACT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ALDH1B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRDX4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHST10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LRRC36,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATG2A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FGL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LIPT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MCOLN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LRP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FLT3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM215A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MC2R,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HYOU1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TXK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EHD2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RENBP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TUBGCP4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TFDP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SFPQ,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LRCH3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC5A4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SH2B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
C8G,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OR51E2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MED9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TSTD2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSMA6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAPK13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLA2G4A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
XPO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BCR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTOR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RCL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
P2RY10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TPGS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNFAIP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TFDP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZIC3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BNC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPP30,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
QPRT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DHX34,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZBTB38,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACSL3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAT2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NOL6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MXD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ICAM4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GOLIM4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLQ,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATRN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TCF4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAN2B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRIM8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EFHC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BET1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SERPING1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HABP4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPS6KA5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNF146,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TBR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAMK4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GAK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NBR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KLRD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PREB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SERPINB10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ECI1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LAMC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BANP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBA5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GALNT3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AGFG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPAG9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TOMM7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNPS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BCAS3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TIPRL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLPTM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DCTPP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRPV1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CACNA2D1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SQSTM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
APEX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC9A5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SCGB1A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MOB1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
S100A5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLAG1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC24A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYB561,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GKN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUDT6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAGE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUDT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCDHA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FBXO41,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CRCP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC25A36,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PON3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CD101,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DOCK3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PUS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MGAM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPFIA4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GOLPH3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AHSG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SMAD9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KLK11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYNPO2L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CUEDC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AGBL3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC43A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BIRC7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RIN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
YWHAH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SART1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DCUN1D4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCNA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GMFB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RABAC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCL27,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HBD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AP3B2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FHIT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MREG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TEX12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TLR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PGD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DAPP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ERBB3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPP2R3B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BTBD2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CPA4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACVR1B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MET,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GNB3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTCRA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RUNX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TBC1D9B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC16A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MUC6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CPZ,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DHRS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MPI,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPC5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HDHD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BCL2L11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYB5B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EMP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNPH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NTSR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAX4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF222,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EPN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MARK4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMED7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRAK2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LRIF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPP1CC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARHGDIA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TESK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COPZ2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NRBF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EHD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRIM46,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GLUD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MC3R,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYLC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CTNNBIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FBXL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRAK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GTSE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FARP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LAMB4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATF7IP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MED14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNCA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STOML2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMPRSS4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRPL16,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RGS13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BET1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LOX,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MSRB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDH7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUP54,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FCGR3B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COMMD8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CENPT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LYPLA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TTC22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FMOD,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
APOB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACSM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPI,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TTPAL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ADAM12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FUBP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNFRSF8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CIB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CD37,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ITK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ITM2C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC25A5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PARP8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GABBR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NLRP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UNKL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GFRA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AP4S1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR46,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATP6V1D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCCA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNRPD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TLX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ELK4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
INCENP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DENND5A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SON,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCBP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYO1C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GRIN2C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAGEA4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GOLM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SCPEP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PANX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC20A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYH9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCR9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLCO2B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PENK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RARRES2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC35F5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RLF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM162A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACSL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CST5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TAS2R14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FOXE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MGAT4A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF692,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TTLL12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZC3H11A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HOXB8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYCS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDC42EP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LAP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ITSN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CHCHD3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
