minibatch_size	ds_layers	ae_layers	code_size	scaling	loss_weight	minibatch_iterations	learning_rate	batch_value	batch_unadjusted_value	batch_score	class_value	class_unadjusted_value	class_score	batch_rank	class_rank	combined_rank
50	20	5	10	sigmoid	2	1000	1e-4	0.6371794871794872	0.9387820512820513	0.30160256410256403	0.5178240740740742	0.7076388888888889	-0.18981481481481477	0.7737397420867527	0.3669402110199297	0.5703399765533412
100	10	5	10	linear	2	1000	1e-4	0.839102564102564	0.9387820512820513	0.09967948717948727	0.7307870370370371	0.7076388888888889	0.02314814814814814	0.2731535756154748	0.8675263774912075	0.5703399765533412
100	10	10	10	linear	2	1000	0.001	0.81875	0.9387820512820513	0.1200320512820513	0.7229166666666667	0.7076388888888889	0.015277777777777724	0.28839390386869873	0.8522860492379836	0.5703399765533411
100	20	10	20	sigmoid	2	10000	0.001	0.7855769230769231	0.9387820512820513	0.15320512820512822	0.6851851851851852	0.7076388888888889	-0.022453703703703698	0.3399765533411489	0.8001172332942555	0.5700468933177022
50	5	2	50	linear	1	1000	1e-4	0.7828525641025641	0.9387820512820513	0.15592948717948718	0.6789351851851853	0.7076388888888889	-0.028703703703703676	0.3481828839390387	0.7901524032825322	0.5691676436107854
100	5	5	50	sigmoid	1	10000	0.001	0.7592948717948718	0.9387820512820513	0.17948717948717952	0.6342592592592593	0.7076388888888889	-0.07337962962962963	0.4138335287221571	0.723915592028136	0.5688745603751466
100	10	10	20	sigmoid	1	1000	1e-4	0.6884615384615385	0.9387820512820513	0.2503205128205128	0.549074074074074	0.7076388888888889	-0.15856481481481488	0.645369284876905	0.4906213364595545	0.5679953106682298
100	20	10	10	sigmoid	2	10000	1e-4	0.7517628205128205	0.9387820512820513	0.18701923076923077	0.6206018518518518	0.7076388888888889	-0.08703703703703713	0.44196951934349354	0.694021101992966	0.5679953106682297
50	5	10	20	sigmoid	2	10000	1e-4	0.6798076923076923	0.9387820512820513	0.25897435897435894	0.5425925925925926	0.7076388888888889	-0.1650462962962963	0.6723329425556858	0.46131301289566234	0.566822977725674
100	5	2	50	sigmoid	2	1000	1e-4	0.6182692307692308	0.9387820512820513	0.3205128205128205	0.5087962962962963	0.7076388888888889	-0.19884259259259263	0.8077373974208675	0.32590855803048063	0.566822977725674
50	5	5	50	sigmoid	1	1000	0.001	0.5458333333333334	0.9387820512820513	0.3929487179487179	0.4863425925925926	0.7076388888888889	-0.22129629629629632	0.9202813599062134	0.21219226260257915	0.5662368112543963
50	10	2	10	linear	2	1000	0.001	0.8200320512820513	0.9387820512820513	0.11875000000000002	0.7162037037037037	0.7076388888888889	0.008564814814814747	0.28604923798358733	0.8452520515826495	0.5656506447831184
50	20	2	10	sigmoid	1	10000	0.001	0.7644230769230769	0.9387820512820513	0.1743589743589744	0.6444444444444445	0.7076388888888889	-0.06319444444444444	0.3939038686987104	0.7362250879249707	0.5650644783118406
50	5	2	10	sigmoid	2	10000	1e-4	0.7102564102564102	0.9387820512820513	0.2285256410256411	0.5675925925925926	0.7076388888888889	-0.14004629629629628	0.570926143024619	0.5586166471277842	0.5647713950762017
50	20	2	20	sigmoid	1	10000	1e-4	0.7243589743589743	0.9387820512820513	0.21442307692307694	0.5800925925925926	0.7076388888888889	-0.12754629629629632	0.5269636576787807	0.6025791324736225	0.5647713950762017
50	5	2	20	sigmoid	2	10000	1e-4	0.6522435897435898	0.9387820512820513	0.2865384615384615	0.5238425925925926	0.7076388888888889	-0.18379629629629635	0.7391559202813599	0.3898007033997655	0.5644783118405627
100	5	10	20	sigmoid	2	10000	0.001	0.759775641025641	0.9387820512820513	0.1790064102564103	0.6314814814814814	0.7076388888888889	-0.076157407407407507	0.4114888628370457	0.7174677608440797	0.5644783118405627
50	20	10	20	linear	2	1000	0.001	0.775	0.9387820512820513	0.16378205128205126	0.6581018518518519	0.7076388888888889	-0.049537037037037046	0.37397420867526376	0.753810082063306	0.5638921453692849
50	10	5	50	sigmoid	2	10000	1e-4	0.709775641025641	0.9387820512820513	0.22900641025641033	0.5662037037037037	0.7076388888888889	-0.14143518518518527	0.5732708089097304	0.5539273153575616	0.563599062133646
50	20	5	50	sigmoid	2	10000	1e-4	0.6631410256410256	0.9387820512820513	0.27564102564102566	0.5300925925925926	0.7076388888888889	-0.17754629629629637	0.7116060961313013	0.41500586166471276	0.563305978898007
50	20	2	50	sigmoid	1	10000	0.001	0.7391025641025641	0.9387820512820513	0.19967948717948714	0.5988425925925926	0.7076388888888889	-0.10879629629629628	0.48417350527549824	0.638335287221571	0.5612543962485346
50	20	5	10	linear	2	1000	1e-4	0.8974358974358975	0.9387820512820513	0.04134615384615381	0.7354166666666667	0.7076388888888889	0.02777777777777779	0.24970691676436108	0.8698710433763188	0.55978898007034
100	5	10	50	sigmoid	1	1000	1e-4	0.608974358974359	0.9387820512820513	0.32980769230769225	0.5013888888888889	0.7076388888888889	-0.20625000000000004	0.8276670574443142	0.29073856975381007	0.5592028135990621
100	10	10	10	sigmoid	1	10000	0.001	0.7552884615384615	0.9387820512820513	0.18349358974358976	0.61875	0.7076388888888889	-0.0888888888888889	0.42555685814771393	0.6916764361078547	0.5586166471277842
50	20	10	10	sigmoid	2	10000	0.001	0.7339743589743589	0.9387820512820513	0.20480769230769236	0.588425925925926	0.7076388888888889	-0.11921296296296291	0.5005861664712778	0.6154747948417351	0.5580304806565064
100	20	5	20	sigmoid	1	10000	0.001	0.7086538461538462	0.9387820512820513	0.2301282051282051	0.5590277777777778	0.7076388888888889	-0.14861111111111114	0.5791324736225087	0.5334114888628371	0.5562719812426729
50	20	5	10	sigmoid	1	1000	0.001	0.6386217948717948	0.9387820512820513	0.30016025641025645	0.5115740740740741	0.7076388888888889	-0.19606481481481486	0.7702227432590856	0.3399765533411489	0.5550996483001173
50	10	2	20	sigmoid	1	1000	1e-4	0.6963141025641025	0.9387820512820513	0.24246794871794874	0.5481481481481482	0.7076388888888889	-0.15949074074074077	0.6213364595545134	0.48710433763188743	0.5542203985932004
50	5	2	50	sigmoid	2	1000	0.001	0.44342948717948716	0.9387820512820513	0.4953525641025641	0.4613425925925926	0.7076388888888889	-0.24629629629629635	0.9917936694021102	0.11488862837045721	0.5533411488862837
100	10	10	50	linear	2	1000	0.001	0.7751602564102564	0.9387820512820513	0.16362179487179485	0.644212962962963	0.7076388888888889	-0.06342592592592589	0.3716295427901524	0.735052754982415	0.5533411488862837
50	20	5	20	linear	1	1000	0.001	0.8046474358974359	0.9387820512820513	0.13413461538461535	0.6856481481481481	0.7076388888888889	-0.02199074074074081	0.3007033997655334	0.8018757327080891	0.5512895662368112
100	5	5	50	sigmoid	1	1000	1e-4	0.6229166666666667	0.9387820512820513	0.3158653846153846	0.5041666666666667	0.7076388888888889	-0.20347222222222228	0.7995310668229777	0.30128956623681125	0.5504103165298945
100	10	2	10	sigmoid	2	10000	0.001	0.747275641025641	0.9387820512820513	0.19150641025641024	0.599537037037037	0.7076388888888889	-0.10810185185185195	0.458968347010551	0.6412661195779601	0.5501172332942555
100	10	2	10	sigmoid	2	1000	0.001	0.5913461538461539	0.9387820512820513	0.3474358974358974	0.4935185185185185	0.7076388888888889	-0.2141203703703704	0.8534583821805393	0.24501758499413834	0.5492379835873388
100	20	5	50	sigmoid	1	1000	1e-4	0.5818910256410257	0.9387820512820513	0.3568910256410256	0.49027777777777776	0.7076388888888889	-0.21736111111111117	0.8663540445486518	0.22977725674091443	0.5480656506447832
100	5	5	20	sigmoid	1	1000	0.001	0.5878205128205128	0.9387820512820513	0.35096153846153844	0.4925925925925926	0.7076388888888889	-0.21504629629629635	0.8558030480656507	0.23974208675263775	0.5477725674091443
100	10	2	10	sigmoid	1	10000	0.001	0.7817307692307692	0.9387820512820513	0.15705128205128205	0.6497685185185186	0.7076388888888889	-0.05787037037037035	0.3499413833528722	0.7456037514654161	0.5477725674091442
50	5	5	20	sigmoid	2	10000	1e-4	0.6362179487179488	0.9387820512820513	0.3025641025641025	0.5074074074074074	0.7076388888888889	-0.2002314814814815	0.776084407971864	0.3182883939038687	0.5471864009378663
50	5	2	50	sigmoid	1	10000	0.001	0.7163461538461539	0.9387820512820513	0.22243589743589742	0.5643518518518519	0.7076388888888889	-0.14328703703703705	0.5474794841735052	0.5463071512309496	0.5468933177022275
100	10	5	50	sigmoid	1	1000	0.001	0.561698717948718	0.9387820512820513	0.3770833333333333	0.48032407407407407	0.7076388888888889	-0.22731481481481486	0.895662368112544	0.19577960140679954	0.5457209847596718
50	20	10	10	sigmoid	2	10000	1e-4	0.7056089743589743	0.9387820512820513	0.23317307692307698	0.5497685185185185	0.7076388888888889	-0.15787037037037044	0.593200468933177	0.49531066822977726	0.5442555685814772
100	20	10	20	sigmoid	2	1000	1e-4	0.6955128205128206	0.9387820512820513	0.24326923076923068	0.5421296296296296	0.7076388888888889	-0.1655092592592593	0.6271981242672919	0.458968347010551	0.5430832356389215
100	20	10	20	linear	1	1000	0.001	0.8254807692307693	0.9387820512820513	0.11330128205128198	0.6858796296296297	0.7076388888888889	-0.021759259259259256	0.2813599062133646	0.8042203985932005	0.5427901524032825
50	10	2	50	sigmoid	1	1000	0.001	0.6056089743589744	0.9387820512820513	0.33317307692307685	0.4942129629629629	0.7076388888888889	-0.21342592592592602	0.8311840562719812	0.25205158264947247	0.5416178194607268
50	10	5	20	sigmoid	2	1000	0.001	0.41362179487179485	0.9387820512820513	0.5251602564102564	0.45208333333333334	0.7076388888888889	-0.2555555555555556	0.9953106682297772	0.0873388042203986	0.5413247362250879
50	5	10	10	linear	1	1000	0.001	0.7879807692307692	0.9387820512820513	0.15080128205128207	0.6511574074074075	0.7076388888888889	-0.056481481481481466	0.33294255568581477	0.7485345838218054	0.5407385697538101
100	5	10	20	sigmoid	1	10000	0.001	0.7325320512820512	0.9387820512820513	0.20625000000000004	0.5722222222222222	0.7076388888888889	-0.13541666666666674	0.5052754982415005	0.5744431418522861	0.5398593200468933
100	20	2	50	sigmoid	1	10000	1e-4	0.77564102564102555	0.9387820512820513	0.16314102564102573	0.6287037037037037	0.7076388888888889	-0.07893518518518527	0.369284876905041	0.7092614302461899	0.5392731535756154
100	5	2	20	sigmoid	2	1000	0.001	0.4076923076923077	0.9387820512820513	0.5310897435897436	0.4490740740740741	0.7076388888888889	-0.2585648148148148	0.9976553341148886	0.07971864009378664	0.5386869871043376
50	5	5	20	linear	1	1000	1e-4	0.7211538461538461	0.9387820512820513	0.21762820512820513	0.5604166666666667	0.7076388888888889	-0.14722222222222225	0.536928487690504	0.5386869871043376	0.5378077373974208
100	5	2	20	sigmoid	1	10000	0.001	0.7833333333333333	0.9387820512820513	0.15544871794871795	0.6377314814814815	0.7076388888888889	-0.06990740740740742	0.347010550996483	0.7280187573270809	0.5375146541617819
100	5	2	10	linear	2	1000	1e-4	0.7794871794871795	0.9387820512820513	0.15929487179487178	0.6296296296296297	0.7076388888888889	-0.07800925925925928	0.3593200468933177	0.7151230949589683	0.537221570926143
100	20	5	20	sigmoid	1	10000	1e-4	0.7575320512820514	0.9387820512820513	0.1812499999999999	0.6025462962962963	0.7076388888888889	-0.10509259259259263	0.4208675263774912	0.6506447831184057	0.5357561547479485
50	5	2	50	sigmoid	1	10000	1e-4	0.711378205128205	0.9387820512820513	0.22740384615384623	0.5518518518518519	0.7076388888888889	-0.155787037037037	0.5662368112543963	0.5052754982415005	0.5357561547479484
100	5	10	50	sigmoid	1	10000	0.001	0.763301282051282	0.9387820512820513	0.17548076923076927	0.6106481481481482	0.7076388888888889	-0.09699074074074077	0.39683470105509966	0.6740914419695193	0.5354630715123094
50	20	2	10	sigmoid	1	1000	0.001	0.6169871794871795	0.9387820512820513	0.32179487179487176	0.4962962962962963	0.7076388888888889	-0.21134259259259264	0.8100820633059789	0.2596717467760844	0.5348769050410316
50	5	5	50	sigmoid	1	1000	1e-4	0.4830128205128205	0.9387820512820513	0.45576923076923076	0.45208333333333334	0.7076388888888889	-0.2555555555555556	0.9800703399765534	0.0873388042203986	0.533704572098476
50	10	10	50	sigmoid	2	1000	1e-4	0.5259615384615385	0.9387820512820513	0.4128205128205128	0.4627314814814815	0.7076388888888889	-0.2449074074074074	0.9390386869871044	0.1242672919109027	0.5316529894490035
100	10	5	50	linear	1	1000	0.001	0.7459935897435898	0.9387820512820513	0.19278846153846152	0.5798611111111112	0.7076388888888889	-0.12777777777777777	0.4630715123094959	0.6002344665885111	0.5316529894490035
100	5	5	10	sigmoid	1	10000	1e-4	0.7439102564102564	0.9387820512820513	0.19487179487179485	0.5770833333333334	0.7076388888888889	-0.13055555555555554	0.4712778429073857	0.5896834701055099	0.5304806565064478
100	10	5	10	sigmoid	1	10000	1e-4	0.7546474358974359	0.9387820512820513	0.1841346153846154	0.5958333333333333	0.7076388888888889	-0.1118055555555556	0.43024618991793667	0.6295427901524033	0.52989449003517
100	20	2	10	sigmoid	1	10000	1e-4	0.764102564102564	0.9387820512820513	0.17467948717948723	0.606712962962963	0.7076388888888889	-0.10092592592592597	0.3950762016412661	0.664126611957796	0.529601406799531
50	20	2	20	sigmoid	2	1000	1e-4	0.4674679487179487	0.9387820512820513	0.47131410256410255	0.4449074074074075	0.7076388888888889	-0.26273148148148145	0.9871043376318874	0.07151230949589683	0.5293083235638921
100	5	10	20	sigmoid	1	10000	1e-4	0.7495192307692308	0.9387820512820513	0.1892628205128205	0.5835648148148148	0.7076388888888889	-0.12407407407407411	0.44958968347010553	0.6072684642438453	0.5284290738569755
100	10	2	50	sigmoid	1	1000	1e-4	0.5197115384615384	0.9387820512820513	0.4190705128205129	0.4592592592592593	0.7076388888888889	-0.24837962962962962	0.9460726846424384	0.10902696365767878	0.5275498241500586
100	5	2	50	sigmoid	1	1000	1e-4	0.5427884615384616	0.9387820512820513	0.39599358974358967	0.4650462962962963	0.7076388888888889	-0.24259259259259264	0.9226260257913247	0.13130128956623682	0.5269636576787807
100	20	2	10	sigmoid	1	1000	0.001	0.6796474358974359	0.9387820512820513	0.25913461538461535	0.5201388888888889	0.7076388888888889	-0.1875	0.6740914419695193	0.37924970691676435	0.5266705744431418
50	10	10	10	sigmoid	2	1000	0.001	0.4860576923076923	0.9387820512820513	0.452724358974359	0.44583333333333336	0.7076388888888889	-0.26180555555555557	0.977725674091442	0.07502930832356389	0.5263774912075029
50	10	10	20	linear	1	1000	0.001	0.8184294871794872	0.9387820512820513	0.12035256410256412	0.6650462962962963	0.7076388888888889	-0.042592592592592626	0.2895662368112544	0.7608440797186401	0.5252051582649473
50	5	10	50	sigmoid	2	1000	0.001	0.632051282051282	0.9387820512820513	0.30673076923076925	0.4972222222222223	0.7076388888888889	-0.21041666666666664	0.7819460726846424	0.2661195779601407	0.5240328253223916
50	20	10	20	sigmoid	2	10000	1e-4	0.6466346153846154	0.9387820512820513	0.29214743589743586	0.5013888888888889	0.7076388888888889	-0.20625000000000004	0.7549824150058617	0.29073856975381007	0.5228604923798359
100	20	2	50	sigmoid	1	1000	0.001	0.5540064102564103	0.9387820512820513	0.384775641025641	0.46597222222222223	0.7076388888888889	-0.2416666666666667	0.9085580304806565	0.13716295427901523	0.5228604923798359
50	10	10	50	sigmoid	2	10000	0.001	0.7073717948717948	0.9387820512820513	0.23141025641025648	0.5418981481481482	0.7076388888888889	-0.16574074074074074	0.5873388042203986	0.45720984759671746	0.522274325908558
50	20	10	10	sigmoid	1	10000	0.001	0.7857371794871795	0.9387820512820513	0.1530448717948718	0.6270833333333333	0.7076388888888889	-0.0805555555555556	0.3388042203985932	0.7057444314185228	0.522274325908558
100	5	10	20	sigmoid	2	1000	1e-4	0.577724358974359	0.9387820512820513	0.36105769230769225	0.47731481481481486	0.7076388888888889	-0.23032407407407407	0.8675263774912075	0.17584994138335286	0.5216881594372802
50	10	2	50	sigmoid	2	10000	0.001	0.5996794871794872	0.9387820512820513	0.3391025641025641	0.4819444444444445	0.7076388888888889	-0.22569444444444442	0.839390386869871	0.20281359906213364	0.5211019929660023
100	5	10	20	sigmoid	1	1000	1e-4	0.7107371794871795	0.9387820512820513	0.22804487179487176	0.544675925925926	0.7076388888888889	-0.16296296296296298	0.5685814771395076	0.47362250879249707	0.5211019929660023
50	10	2	10	sigmoid	2	1000	1e-4	0.7001602564102564	0.9387820512820513	0.2386217948717949	0.5342592592592592	0.7076388888888889	-0.17337962962962972	0.6096131301289566	0.4308323563892145	0.5202227432590856
50	20	10	50	sigmoid	1	10000	0.001	0.7442307692307693	0.9387820512820513	0.19455128205128203	0.5712962962962963	0.7076388888888889	-0.13634259259259263	0.47010550996483	0.5703399765533411	0.5202227432590856
100	5	5	10	sigmoid	1	10000	0.001	0.7325320512820512	0.9387820512820513	0.20625000000000004	0.5599537037037038	0.7076388888888889	-0.14768518518518514	0.5052754982415005	0.5345838218053928	0.5199296600234466
100	5	10	10	linear	1	1000	0.001	0.784775641025641	0.9387820512820513	0.15400641025641026	0.6215277777777778	0.7076388888888889	-0.08611111111111114	0.34349355216881594	0.6963657678780774	0.5199296600234466
50	10	10	10	linear	1	1000	0.001	0.7243589743589743	0.9387820512820513	0.21442307692307694	0.5530092592592593	0.7076388888888889	-0.15462962962962967	0.5269636576787807	0.5093786635404455	0.5181711606096131
50	10	10	50	sigmoid	1	1000	0.001	0.6455128205128204	0.9387820512820513	0.29326923076923084	0.4988425925925926	0.7076388888888889	-0.2087962962962963	0.757327080890973	0.2790152403282532	0.5181711606096131
50	10	5	50	sigmoid	1	1000	1e-4	0.6743589743589744	0.9387820512820513	0.26442307692307687	0.512962962962963	0.7076388888888889	-0.19467592592592597	0.6893317702227433	0.34466588511137164	0.5169988276670574
100	5	10	10	sigmoid	2	10000	0.001	0.7451923076923076	0.9387820512820513	0.19358974358974368	0.5694444444444444	0.7076388888888889	-0.1381944444444445	0.46658851113716293	0.5668229777256741	0.5167057444314185
100	20	2	50	sigmoid	1	10000	0.001	0.7370192307692307	0.9387820512820513	0.20176282051282057	0.562037037037037	0.7076388888888889	-0.14560185185185193	0.4912075029308324	0.5416178194607268	0.5164126611957796
50	20	10	10	linear	1	1000	1e-4	0.8967948717948718	0.9387820512820513	0.04198717948717945	0.6752314814814815	0.7076388888888889	-0.03240740740740744	0.2508792497069168	0.7807737397420867	0.5158264947245017
100	5	5	50	sigmoid	1	1000	0.001	0.6567307692307692	0.9387820512820513	0.28205128205128205	0.5023148148148149	0.7076388888888889	-0.20532407407407405	0.7332942555685815	0.29601406799531066	0.5146541617819461
100	5	2	50	sigmoid	2	10000	0.001	0.6594551282051282	0.9387820512820513	0.2793269230769231	0.5046296296296297	0.7076388888888889	-0.20300925925925928	0.7227432590855803	0.3042203985932005	0.5134818288393904
100	10	10	10	linear	2	1000	1e-4	0.8738782051282051	0.9387820512820513	0.06490384615384615	0.6685185185185185	0.7076388888888889	-0.039120370370370416	0.2567409144196952	0.7690504103165299	0.5128956623681126
100	20	5	20	linear	1	1000	1e-4	0.8205128205128205	0.9387820512820513	0.1182692307692308	0.6449074074074074	0.7076388888888889	-0.06273148148148155	0.28487690504103164	0.7379835873388042	0.511430246189918
50	10	2	10	sigmoid	1	1000	1e-4	0.6110576923076924	0.9387820512820513	0.3277243589743589	0.480787037037037	0.7076388888888889	-0.22685185185185192	0.8218053927315357	0.20046893317702227	0.511137162954279
100	20	5	10	sigmoid	1	10000	1e-4	0.778525641025641	0.9387820512820513	0.16025641025641024	0.6055555555555555	0.7076388888888889	-0.10208333333333341	0.3634232121922626	0.6582649472450176	0.5108440797186401
100	5	5	20	sigmoid	2	10000	0.001	0.752403846153846	0.9387820512820513	0.18637820512820524	0.5747685185185185	0.7076388888888889	-0.13287037037037042	0.44079718640093785	0.5797186400937866	0.5102579132473622
100	20	2	20	linear	2	1000	1e-4	0.7307692307692307	0.9387820512820513	0.20801282051282055	0.5530092592592593	0.7076388888888889	-0.15462962962962967	0.511137162954279	0.5093786635404455	0.5102579132473622
50	10	10	20	sigmoid	1	10000	1e-4	0.6881410256410256	0.9387820512820513	0.25064102564102564	0.51875	0.7076388888888889	-0.18888888888888888	0.6477139507620164	0.37221570926143027	0.5099648300117233
100	5	2	50	linear	1	1000	1e-4	0.8467948717948718	0.9387820512820513	0.0919871794871795	0.6606481481481481	0.7076388888888889	-0.04699074074074083	0.264947245017585	0.7549824150058617	0.5099648300117233
50	10	10	20	sigmoid	2	1000	1e-4	0.45064102564102565	0.9387820512820513	0.48814102564102563	0.4215277777777778	0.7076388888888889	-0.28611111111111115	0.9906213364595545	0.02579132473622509	0.5082063305978898
50	5	10	20	sigmoid	1	10000	0.001	0.7006410256410257	0.9387820512820513	0.23814102564102557	0.5291666666666667	0.7076388888888889	-0.17847222222222225	0.6072684642438453	0.40855803048065653	0.507913247362251
100	5	5	10	sigmoid	1	1000	1e-4	0.6594551282051282	0.9387820512820513	0.2793269230769231	0.5013888888888889	0.7076388888888889	-0.20625000000000004	0.7227432590855803	0.29073856975381007	0.5067409144196953
50	10	5	10	sigmoid	1	1000	1e-4	0.559775641025641	0.9387820512820513	0.37900641025641024	0.4611111111111111	0.7076388888888889	-0.24652777777777785	0.89917936694021106	0.11371629542790153	0.5064478311840563
50	10	5	10	linear	2	1000	1e-4	0.7801282051282051	0.9387820512820513	0.15865384615384615	0.6039351851851852	0.7076388888888889	-0.10370370370370374	0.3563892145369285	0.6553341148886284	0.5058616647127785
100	20	5	20	sigmoid	2	10000	0.001	0.7113782051282052	0.9387820512820513	0.22740384615384612	0.537962962962963	0.7076388888888889	-0.16967592592592595	0.5650644783118406	0.4466588511137163	0.5058616647127785
50	10	2	10	sigmoid	1	10000	1e-4	0.8046474358974359	0.9387820512820513	0.13413461538461535	0.6289351851851852	0.7076388888888889	-0.07870370370370372	0.3007033997655334	0.7104337631887456	0.5055685814771396
100	5	5	50	sigmoid	1	10000	1e-4	0.7631410256410256	0.9387820512820513	0.17564102564102568	0.5877314814814815	0.7076388888888889	-0.11990740740740746	0.39859320046893315	0.6125439624853458	0.5055685814771395
100	20	10	20	sigmoid	2	1000	0.001	0.5222756410256411	0.9387820512820513	0.4165064102564102	0.44375000000000003	0.7076388888888889	-0.2638888888888889	0.943728018757327	0.0668229777256741	0.5052754982415005
50	20	10	20	sigmoid	1	10000	1e-4	0.774198717948718	0.9387820512820513	0.1645833333333333	0.5979166666666667	0.7076388888888889	-0.10972222222222228	0.37631887456037516	0.6330597889800703	0.5046893317702228
100	10	5	20	linear	2	1000	0.001	0.8379807692307693	0.9387820512820513	0.10080128205128203	0.643287037037037	0.7076388888888889	-0.06435185185185188	0.27432590855803046	0.731535756154748	0.5029308323563892
50	5	10	20	sigmoid	1	1000	1e-4	0.5176282051282052	0.9387820512820513	0.4211538461538461	0.43865740740740744	0.7076388888888889	-0.2689814814814815	0.9495896834701055	0.05568581477139507	0.5026377491207503
100	20	2	10	sigmoid	2	10000	0.001	0.7796474358974359	0.9387820512820513	0.15913461538461537	0.6023148148148149	0.7076388888888889	-0.10532407407407407	0.35756154747948415	0.6477139507620164	0.5026377491207503
50	20	10	20	sigmoid	1	1000	0.001	0.5988782051282052	0.9387820512820513	0.33990384615384606	0.47314814814814815	0.7076388888888889	-0.23449074074074078	0.8405627198124267	0.16412661195779601	0.5023446658851114
50	20	5	20	sigmoid	1	1000	1e-4	0.5157051282051281	0.9387820512820513	0.42307692307692313	0.43819444444444444	0.7076388888888889	-0.2694444444444445	0.9513481828839391	0.05275498241500586	0.5020515826494725
100	20	2	50	sigmoid	2	10000	1e-4	0.6532051282051282	0.9387820512820513	0.28557692307692306	0.4974537037037037	0.7076388888888889	-0.21018518518518525	0.7362250879249707	0.2672919109026964	0.5017584994138335
100	10	10	10	sigmoid	2	10000	0.001	0.7932692307692308	0.9387820512820513	0.14551282051282044	0.6141203703703704	0.7076388888888889	-0.09351851851851856	0.3223915592028136	0.6781946072684643	0.5002930832356389
50	20	5	50	sigmoid	2	10000	0.001	0.7583333333333334	0.9387820512820513	0.18044871794871786	0.576388888888889	0.7076388888888889	-0.13124999999999998	0.41500586166471276	0.5844079718640094	0.4997069167643611
100	5	5	10	linear	2	1000	0.001	0.9100961538461538	0.9387820512820513	0.028685897435897445	0.6708333333333334	0.7076388888888889	-0.036805555555555536	0.22450175849941384	0.7749120750293084	0.4997069167643611
50	10	10	10	sigmoid	1	1000	0.001	0.6016025641025641	0.9387820512820513	0.3371794871794872	0.4706018518518519	0.7076388888888889	-0.23703703703703705	0.8382180539273154	0.15474794841735054	0.49648300117233296
100	20	5	10	sigmoid	1	10000	0.001	0.79375	0.9387820512820513	0.14503205128205132	0.6085648148148148	0.7076388888888889	-0.09907407407407409	0.3212192262602579	0.6688159437280188	0.49501758499413834
100	5	2	20	sigmoid	1	10000	1e-4	0.7597756410256411	0.9387820512820513	0.17900641025641018	0.5736111111111111	0.7076388888888889	-0.13402777777777786	0.41031652989449	0.5779601406799532	0.4941383352872216
50	5	5	50	sigmoid	2	1000	0.001	0.4897435897435897	0.9387820512820513	0.44903846153846155	0.39814814814814814	0.7076388888888889	-0.3094907407407408	0.9742086752637749	0.011723329425556858	0.49296600234466587
100	20	10	10	sigmoid	1	10000	1e-4	0.763301282051282	0.9387820512820513	0.17548076923076927	0.5766203703703704	0.7076388888888889	-0.13101851851851853	0.39683470105509966	0.5873388042203986	0.49208675263774915
100	20	2	50	sigmoid	2	1000	0.001	0.552724358974359	0.9387820512820513	0.38605769230769227	0.444675925925926	0.7076388888888889	-0.26296296296296295	0.9132473622508792	0.06916764361078546	0.4912075029308323
50	20	10	10	sigmoid	1	1000	0.001	0.6141025641025641	0.9387820512820513	0.32467948717948714	0.4740740740740741	0.7076388888888889	-0.23356481481481484	0.813599062133646	0.1652989449003517	0.4894490035169988
100	20	10	50	sigmoid	1	1000	0.001	0.6923076923076923	0.9387820512820513	0.246474358974359	0.5108796296296296	0.7076388888888889	-0.1967592592592593	0.6389214536928488	0.33821805392731535	0.48856975381008205
100	5	2	20	sigmoid	1	1000	1e-4	0.5599358974358974	0.9387820512820513	0.37884615384615383	0.44699074074074074	0.7076388888888889	-0.2606481481481482	0.8980070339976554	0.07854630715123095	0.48827667057444313
50	5	10	20	linear	1	1000	1e-4	0.842948717948718	0.9387820512820513	0.09583333333333333	0.6284722222222222	0.7076388888888889	-0.07916666666666672	0.268464243845252	0.7075029308323564	0.4879835873388042
100	10	2	10	sigmoid	2	10000	1e-4	0.7815705128205128	0.9387820512820513	0.15721153846153846	0.5905092592592593	0.7076388888888889	-0.11712962962962958	0.35228604923798357	0.6225087924970691	0.48739742086752635
100	10	5	10	sigmoid	2	10000	1e-4	0.6822115384615385	0.9387820512820513	0.2565705128205128	0.5055555555555555	0.7076388888888889	-0.2020833333333334	0.6658851113716295	0.3083235638921454	0.48710433763188743
50	10	2	20	sigmoid	2	1000	1e-4	0.5126602564102564	0.9387820512820513	0.4261217948717949	0.40717592592592594	0.7076388888888889	-0.300462962962963	0.9566236811254396	0.016412661195779603	0.4865181711606096
100	5	10	50	sigmoid	1	1000	0.001	0.5860576923076923	0.9387820512820513	0.35272435897435894	0.45972222222222225	0.7076388888888889	-0.24791666666666667	0.8604923798358733	0.11137162954279015	0.48593200468933173
100	20	10	50	sigmoid	2	10000	0.001	0.7144230769230769	0.9387820512820513	0.22435897435897434	0.530787037037037	0.7076388888888889	-0.17685185185185193	0.5533411488862837	0.417936694021102	0.48563892145369286
100	10	10	10	sigmoid	1	10000	1e-4	0.7612179487179487	0.9387820512820513	0.1775641025641026	0.5678240740740741	0.7076388888888889	-0.13981481481481484	0.406799531066823	0.5603751465416178	0.4835873388042204
50	20	5	10	sigmoid	1	10000	1e-4	0.7850961538461538	0.9387820512820513	0.15368589743589745	0.5905092592592592	0.7076388888888889	-0.1171296296296297	0.34232121922626024	0.6213364595545134	0.48182883939038684
